timestamp	phase	repo	system	query_id	control_json	metric	value
2026-03-29T19:03:06+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 7, "max_depth": 3}	latency_s	0.09036574999999969
2026-03-29T19:03:06+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 7, "max_depth": 5}	ndcg@10	0.6796535703322358
2026-03-29T19:03:06+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 7, "max_depth": 5}	latency_s	0.11645762499999979
2026-03-29T19:03:06+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 7, "max_depth": 5}	ndcg@10	0.6824849757840203
2026-03-29T19:03:06+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 7, "max_depth": 5}	latency_s	0.0918000000000001
2026-03-29T19:03:06+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 7, "max_depth": 7}	ndcg@10	0.6796535703322358
2026-03-29T19:03:06+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 7, "max_depth": 7}	latency_s	0.12091841699999994
2026-03-29T19:03:06+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 7, "max_depth": 7}	ndcg@10	0.6824849757840203
2026-03-29T19:03:06+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 7, "max_depth": 7}	latency_s	0.0915072079999999
2026-03-29T19:03:06+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 7, "max_depth": 10}	ndcg@10	0.6796535703322358
2026-03-29T19:03:06+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 7, "max_depth": 10}	latency_s	0.12139391600000016
2026-03-29T19:03:06+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 7, "max_depth": 10}	ndcg@10	0.6824849757840203
2026-03-29T19:03:06+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 7, "max_depth": 10}	latency_s	0.0915906660000001
2026-03-29T19:03:07+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 10, "max_depth": 3}	ndcg@10	0.0
2026-03-29T19:03:07+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 10, "max_depth": 3}	latency_s	0.09799975000000005
2026-03-29T19:03:07+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 10, "max_depth": 3}	ndcg@10	0.0
2026-03-29T19:03:07+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 10, "max_depth": 3}	latency_s	0.08782695900000004
2026-03-29T19:03:07+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 10, "max_depth": 5}	ndcg@10	0.6796535703322358
2026-03-29T19:03:07+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 10, "max_depth": 5}	latency_s	0.11400341699999972
2026-03-29T19:03:07+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 10, "max_depth": 5}	ndcg@10	0.6796535703322358
2026-03-29T19:03:07+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 10, "max_depth": 5}	latency_s	0.10688520800000001
2026-03-29T19:03:07+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 10, "max_depth": 7}	ndcg@10	0.6796535703322358
2026-03-29T19:03:07+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 10, "max_depth": 7}	latency_s	0.12523054199999972
2026-03-29T19:03:07+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 10, "max_depth": 7}	ndcg@10	0.6796535703322358
2026-03-29T19:03:07+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 10, "max_depth": 7}	latency_s	0.11802691700000034
2026-03-29T19:03:07+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 10, "max_depth": 10}	ndcg@10	0.6796535703322358
2026-03-29T19:03:07+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 10, "max_depth": 10}	latency_s	0.12806716600000012
2026-03-29T19:03:07+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 10, "max_depth": 10}	ndcg@10	0.6796535703322358
2026-03-29T19:03:07+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 10, "max_depth": 10}	latency_s	0.11983495799999977
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 2, "max_depth": 3}	ndcg@10	0.0
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 2, "max_depth": 3}	latency_s	0.08905366699999995
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 2, "max_depth": 3}	ndcg@10	0.0
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 2, "max_depth": 3}	latency_s	0.08752912500000054
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 2, "max_depth": 5}	ndcg@10	0.8678171500675899
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 2, "max_depth": 5}	latency_s	0.0900814169999995
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 2, "max_depth": 5}	ndcg@10	0.8678171500675899
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 2, "max_depth": 5}	latency_s	0.09254045800000021
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 2, "max_depth": 7}	ndcg@10	0.8678171500675899
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 2, "max_depth": 7}	latency_s	0.0948066660000002
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 2, "max_depth": 7}	ndcg@10	0.8678171500675899
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 2, "max_depth": 7}	latency_s	0.09181624999999993
